time,original,predict
2020-09-15 10:00:00,0.8730509589947092,
2020-09-15 12:00:00,0.7550751984126982,
2020-09-15 14:00:00,0.7259345899470903,
2020-09-15 16:00:00,0.7370671626984125,
2020-09-15 18:00:00,0.7489938161375662,
2020-09-15 20:00:00,0.7554850859788359,
2020-09-15 22:00:00,0.7400525793650797,
2020-09-16 00:00:00,0.7524221891534395,
2020-09-16 02:00:00,0.7633736772486769,
2020-09-16 04:00:00,0.8214173280423278,
2020-09-16 06:00:00,0.8871240740740741,
2020-09-16 08:00:00,0.8241652116402122,
2020-09-16 10:00:00,0.8000293154761905,
2020-09-16 12:00:00,0.7326026289682541,
2020-09-16 14:00:00,0.7096104828042324,
2020-09-16 16:00:00,0.735782919973545,
2020-09-16 18:00:00,0.74425603505291,
2020-09-16 20:00:00,0.7479838624338623,
2020-09-16 22:00:00,0.7259808862433853,
2020-09-17 00:00:00,0.7532777777777785,
2020-09-17 02:00:00,0.7787226190476185,
2020-09-17 04:00:00,0.845323082010582,
